Slope1,960,384,64,32,0,0
Slope1,1024,352,64,32,0,0
Slope1,1088,320,64,32,0,0
Slope1,1152,288,64,32,0,0
Slope-0,1408,288,32,32,0,0
Slope-0,1440,320,32,32,0,0
Block,1408,320,32,32,0,0
Block,1408,352,32,32,0,0
Block,1440,352,32,32,0,0
Block,1408,384,32,32,0,0
Block,1440,384,32,32,0,0
Block,1472,384,32,32,0,0
Block,1504,384,32,32,0,0
Block,1536,384,32,32,0,0
Block,1568,384,32,32,0,0
Slope-0,1472,352,32,32,0,0
Block,0,448,32,32,0,0
Block,0,416,32,32,0,0
Block,32,416,32,32,0,0
Block,32,448,32,32,0,0
Block,64,416,32,32,0,0
Block,64,448,32,32,0,0
Block,96,448,32,32,0,0
Block,96,416,32,32,0,0
Block,128,448,32,32,0,0
Block,160,448,32,32,0,0
Block,160,416,32,32,0,0
Block,128,416,32,32,0,0
Block,192,416,32,32,0,0
Block,192,448,32,32,0,0
Block,224,480,32,32,0,0
Block,224,448,32,32,0,0
Block,224,416,32,32,0,0
Block,256,416,32,32,0,0
Block,256,448,32,32,0,0
Block,288,448,32,32,0,0
Block,288,416,32,32,0,0
Block,320,416,32,32,0,0
Block,320,448,32,32,0,0
Block,352,448,32,32,0,0
Block,352,416,32,32,0,0
Block,384,448,32,32,0,0
Block,384,416,32,32,0,0
Block,416,448,32,32,0,0
Block,448,448,32,32,0,0
Block,480,448,32,32,0,0
Block,512,448,32,32,0,0
Block,544,448,32,32,0,0
Block,576,448,32,32,0,0
Block,608,448,32,32,0,0
Block,640,448,32,32,0,0
Block,672,448,32,32,0,0
Block,704,448,32,32,0,0
Block,736,448,32,32,0,0
Block,768,448,32,32,0,0
Block,800,448,32,32,0,0
Block,832,448,32,32,0,0
Block,864,448,32,32,0,0
Block,896,448,32,32,0,0
Block,960,448,32,32,0,0
Block,928,448,32,32,0,0
Block,992,448,32,32,0,0
Block,1024,448,32,32,0,0
Block,1056,448,32,32,0,0
Block,1088,448,32,32,0,0
Block,1120,480,32,32,0,0
Block,1120,448,32,32,0,0
Block,1152,448,32,32,0,0
Block,1248,416,32,32,0,0
Block,1216,416,32,32,0,0
Block,1216,448,32,32,0,0
Block,1280,448,32,32,0,0
Block,1280,416,32,32,0,0
Block,1248,448,32,32,0,0
Block,1312,448,32,32,0,0
Block,1312,416,32,32,0,0
Block,1344,416,32,32,0,0
Block,1344,448,32,32,0,0
Block,1376,448,32,32,0,0
Block,1376,416,32,32,0,0
Block,1408,416,32,32,0,0
Block,1408,448,32,32,0,0
Block,1440,448,32,32,0,0
Block,1472,448,32,32,0,0
Block,1472,416,32,32,0,0
Block,1440,416,32,32,0,0
Block,1504,416,32,32,0,0
Block,1504,448,32,32,0,0
Block,1536,448,32,32,0,0
Block,1536,416,32,32,0,0
Block,1600,416,32,32,0,0
Block,1632,416,32,32,0,0
Block,1664,416,32,32,0,0
Block,1696,416,32,32,0,0
Block,1568,416,32,32,0,0
Block,1568,448,32,32,0,0
Block,1600,448,32,32,0,0
Block,1632,448,32,32,0,0
Block,1664,448,32,32,0,0
Block,1696,448,32,32,0,0
Block,1728,448,32,32,0,0
Block,1728,416,32,32,0,0
Block,1760,416,32,32,0,0
Block,1760,448,32,32,0,0
Block,1792,448,32,32,0,0
Block,1792,416,32,32,0,0
Block,1824,416,32,32,0,0
Block,1824,448,32,32,0,0
Block,1856,416,32,32,0,0
Block,1856,448,32,32,0,0
Block,1888,448,32,32,0,0
Block,1888,416,32,32,0,0
Block,1920,416,32,32,0,0
Block,1920,448,32,32,0,0
Block,1952,416,32,32,0,0
Block,1952,448,32,32,0,0
Block,1984,416,32,32,0,0
Block,2016,416,32,32,0,0
Block,2016,448,32,32,0,0
Block,1984,448,32,32,0,0
Block,2048,448,32,32,0,0
Block,2048,416,32,32,0,0
Block,2080,416,32,32,0,0
Block,2112,448,32,32,0,0
Block,2080,448,32,32,0,0
Block,2144,416,32,32,0,0
Block,2144,448,32,32,0,0
Block,2176,448,32,32,0,0
Block,2176,416,32,32,0,0
Block,2208,416,32,32,0,0
Block,2208,448,32,32,0,0
Block,2240,448,32,32,0,0
Block,2240,416,32,32,0,0
Block,2272,416,32,32,0,0
Block,2272,448,32,32,0,0
Block,2304,448,32,32,0,0
Block,2304,416,32,32,0,0
Block,2336,416,32,32,0,0
Block,2336,448,32,32,0,0
Block,2368,448,32,32,0,0
Block,2368,416,32,32,0,0
Block,2368,384,32,32,0,0
Block,2400,352,32,32,0,0
Block,2432,352,32,32,0,0
Block,2464,352,32,32,0,0
Block,2464,384,32,32,0,0
Block,2432,384,32,32,0,0
Block,2400,384,32,32,0,0
Block,2400,416,32,32,0,0
Block,2432,416,32,32,0,0
Block,2400,448,32,32,0,0
Block,2400,320,32,32,0,0
Block,2432,320,32,32,0,0
Block,2464,320,32,32,0,0
Block,2848,448,32,32,0,0
Block,2848,416,32,32,0,0
Block,2880,416,32,32,0,0
Block,2880,448,32,32,0,0
Block,2912,448,32,32,0,0
Block,2912,416,32,32,0,0
Block,2912,384,32,32,0,0
Block,2944,384,32,32,0,0
Block,2944,416,32,32,0,0
Block,2944,448,32,32,0,0
Block,3040,384,32,32,0,0
Block,3008,384,32,32,0,0
Block,2976,384,32,32,0,0
Block,2976,416,32,32,0,0
Block,2976,448,32,32,0,0
Block,3008,448,32,32,0,0
Block,3008,416,32,32,0,0
Block,3040,416,32,32,0,0
Block,3040,448,32,32,0,0
Block,3072,384,32,32,0,0
Block,3072,416,32,32,0,0
Block,3072,448,32,32,0,0
Block,3104,448,32,32,0,0
Block,3104,416,32,32,0,0
Block,3104,384,32,32,0,0
Block,3136,384,32,32,0,0
Block,3136,416,32,32,0,0
Block,3136,448,32,32,0,0
Block,3168,448,32,32,0,0
Block,3168,416,32,32,0,0
Block,3168,384,32,32,0,0
Block,3200,384,32,32,0,0
Block,3200,416,32,32,0,0
Block,3200,448,32,32,0,0
Block,3232,448,32,32,0,0
Block,3232,416,32,32,0,0
Block,3232,384,32,32,0,0
Block,3264,384,32,32,0,0
Block,3264,416,32,32,0,0
Block,3264,448,32,32,0,0
Block,3296,448,32,32,0,0
Block,3296,416,32,32,0,0
Block,3296,384,32,32,0,0
Block,3328,448,32,32,0,0
Block,3328,416,32,32,0,0
Block,3328,384,32,32,0,0
Block,3360,384,32,32,0,0
Block,3360,416,32,32,0,0
Block,3360,448,32,32,0,0
Block,3392,448,32,32,0,0
Block,3392,416,32,32,0,0
Block,3392,384,32,32,0,0
Block,3424,384,32,32,0,0
Block,3424,416,32,32,0,0
Block,3424,448,32,32,0,0
Block,3456,448,32,32,0,0
Block,3456,416,32,32,0,0
Block,3456,384,32,32,0,0
Block,3488,384,32,32,0,0
Block,3488,416,32,32,0,0
Block,3488,448,32,32,0,0
Block,3520,384,32,32,0,0
Block,3520,416,32,32,0,0
Block,3520,448,32,32,0,0
Block,3552,448,32,32,0,0
Block,3552,416,32,32,0,0
Block,3552,384,32,32,0,0
Block,3584,384,32,32,0,0
Block,3584,416,32,32,0,0
Block,3584,448,32,32,0,0
Block,3616,448,32,32,0,0
Block,3616,416,32,32,0,0
Block,3616,384,32,32,0,0
Block,3648,416,32,32,0,0
Block,3648,448,32,32,0,0
Block,3680,448,32,32,0,0
Block,3680,416,32,32,0,0
Block,4096,448,32,32,0,0
Block,4096,416,32,32,0,0
Block,4096,384,32,32,0,0
Block,4128,384,32,32,0,0
Block,4160,384,32,32,0,0
Block,4160,416,32,32,0,0
Block,4128,416,32,32,0,0
Block,4128,448,32,32,0,0
Block,4160,448,32,32,0,0
Block,4192,448,32,32,0,0
Block,4192,416,32,32,0,0
Block,4192,384,32,32,0,0
Block,4224,384,32,32,0,0
Block,4256,416,32,32,0,0
Block,4224,416,32,32,0,0
Block,4224,448,32,32,0,0
Block,4256,448,32,32,0,0
Block,4608,448,32,32,0,0
Block,4640,416,32,32,0,0
Block,4640,448,32,32,0,0
Block,4672,448,32,32,0,0
Block,4672,416,32,32,0,0
Block,4704,416,32,32,0,0
Block,4704,448,32,32,0,0
Block,4736,448,32,32,0,0
Block,4736,416,32,32,0,0
Block,4768,416,32,32,0,0
Block,4768,448,32,32,0,0
Block,4800,448,32,32,0,0
Block,4800,416,32,32,0,0
Block,4832,448,32,32,0,0
Block,5088,448,32,32,0,0
Block,5120,448,32,32,0,0
Block,5120,416,32,32,0,0
Block,5152,416,32,32,0,0
Block,5152,448,32,32,0,0
Block,5184,448,32,32,0,0
Block,5184,416,32,32,0,0
Block,5216,416,32,32,0,0
Block,5216,448,32,32,0,0
Block,5248,448,32,32,0,0
Block,5248,416,32,32,0,0
Block,5280,416,32,32,0,0
Block,5280,448,32,32,0,0
Block,5312,448,32,32,0,0
Block,4032,448,32,32,0,0
Block,4064,448,32,32,0,0
Block,4064,416,32,32,0,0
Block,4064,384,32,32,0,0
Block,4032,384,32,32,0,0
Block,4032,416,32,32,0,0
Block,416,416,32,32,0,0
Block,448,416,32,32,0,0
Block,480,416,32,32,0,0
Block,576,416,32,32,0,0
Block,608,416,32,32,0,0
Block,512,416,32,32,0,0
Block,544,416,32,32,0,0
Block,640,416,32,32,0,0
Block,704,416,32,32,0,0
Block,736,416,32,32,0,0
Block,768,416,32,32,0,0
Block,800,416,32,32,0,0
Block,672,416,32,32,0,0
Block,6432,448,32,32,0,0
Block,6496,416,32,32,0,0
Block,6464,416,32,32,0,0
Block,6464,448,32,32,0,0
Block,6496,448,32,32,0,0
Block,6432,416,32,32,0,0
Block,8384,448,32,32,0,0
Block,8448,448,32,32,0,0
Block,8416,448,32,32,0,0
Block,12064,448,32,32,0,0
Block,12096,448,32,32,0,0
Block,12128,448,32,32,0,0
Block,12160,448,32,32,0,0
Block,12192,448,32,32,0,0
Block,12224,448,32,32,0,0
Block,12256,448,32,32,0,0
Block,12288,448,32,32,0,0
Block,12320,448,32,32,0,0
Block,12352,448,32,32,0,0
Block,12384,448,32,32,0,0
Block,12416,448,32,32,0,0
Block,12448,448,32,32,0,0
Block,12480,448,32,32,0,0
Block,12512,416,32,32,0,0
Block,12512,448,32,32,0,0
Block,12544,448,32,32,0,0
Block,12544,416,32,32,0,0
Block,12576,416,32,32,0,0
Block,12608,448,32,32,0,0
Block,12608,416,32,32,0,0
Block,12576,448,32,32,0,0
Block,12640,448,32,32,0,0
Block,12640,416,32,32,0,0
Block,12672,416,32,32,0,0
Block,12672,448,32,32,0,0
Block,12704,448,32,32,0,0
Block,12704,416,32,32,0,0
Block,12736,416,32,32,0,0
Block,12736,448,32,32,0,0
Block,12768,448,32,32,0,0
Block,12768,416,32,32,0,0
Block,12800,416,32,32,0,0
Block,12800,448,32,32,0,0
Block,12832,448,32,32,0,0
Block,12832,416,32,32,0,0
Block,12864,416,32,32,0,0
Block,12864,448,32,32,0,0
Block,12896,448,32,32,0,0
Block,12896,416,32,32,0,0
Block,12928,416,32,32,0,0
Block,12928,448,32,32,0,0
Block,12960,448,32,32,0,0
Block,12960,416,32,32,0,0
Block,12992,448,32,32,0,0
Block,12992,416,32,32,0,0
Block,13024,416,32,32,0,0
Block,13024,448,32,32,0,0
Block,13056,416,32,32,0,0
Block,13056,448,32,32,0,0
Block,13088,416,32,32,0,0
Block,13088,448,32,32,0,0
Block,13120,448,32,32,0,0
Block,13120,416,32,32,0,0
Block,13152,416,32,32,0,0
Block,13152,448,32,32,0,0
Block,13184,448,32,32,0,0
Block,13184,416,32,32,0,0
Block,13216,416,32,32,0,0
Block,13216,448,32,32,0,0
Block,13248,448,32,32,0,0
Block,13248,416,32,32,0,0
Block,832,416,32,32,0,0
Block,864,416,32,32,0,0
Block,2368,352,32,32,0,0
Block,896,416,32,32,0,0
Block,928,416,32,32,0,0
Block,960,416,32,32,0,0
Block,3712,416,32,32,0,0
Block,3712,448,32,32,0,0
Block,3744,416,32,32,0,0
Block,3744,448,32,32,0,0
Block,3776,416,32,32,0,0
Block,3776,448,32,32,0,0
Block,2368,320,32,32,0,0
Block,2368,288,32,32,0,0
Block,2400,288,32,32,0,0
Block,2432,288,32,32,0,0
Block,2400,256,32,32,0,0
Block,2432,256,32,32,0,0
Block,2464,288,32,32,0,0
Block,2464,256,32,32,0,0
Block,3968,384,32,32,0,0
Block,4000,384,32,32,0,0
Block,3808,416,32,32,0,0
Block,3840,416,32,32,0,0
Block,3872,416,32,32,0,0
Block,3936,416,32,32,0,0
Block,3968,416,32,32,0,0
Block,4000,416,32,32,0,0
Block,3808,448,32,32,0,0
Block,3872,448,32,32,0,0
Block,3904,448,32,32,0,0
Block,3936,448,32,32,0,0
Block,3968,448,32,32,0,0
Block,4000,448,32,32,0,0
Block,3840,448,32,32,0,0
Block,3904,416,32,32,0,0
Water,4288,416,32,32,0,0
Water,4320,416,32,32,0,0
Water,4352,416,32,32,0,0
Water,4384,416,32,32,0,0
Water,4416,416,32,32,0,0
Water,4448,416,32,32,0,0
Water,4480,416,32,32,0,0
Water,4512,416,32,32,0,0
Water,4544,416,32,32,0,0
Block,5888,448,32,32,0,0
Block,5920,416,32,32,0,0
Block,5920,448,32,32,0,0
Block,5952,320,32,32,0,0
Block,5952,384,32,32,0,0
Block,5952,416,32,32,0,0
Block,5952,448,32,32,0,0
Block,5984,320,32,32,0,0
Block,5984,352,32,32,0,0
Block,5984,384,32,32,0,0
Block,5984,416,32,32,0,0
Block,5984,448,32,32,0,0
Block,6016,320,32,32,0,0
Block,6016,352,32,32,0,0
Block,6016,416,32,32,0,0
Block,6016,448,32,32,0,0
Block,6016,384,32,32,0,0
Block,6048,320,32,32,0,0
Block,6048,352,32,32,0,0
Block,6048,384,32,32,0,0
Block,6048,416,32,32,0,0
Block,6048,448,32,32,0,0
Block,6336,416,32,32,0,0
Block,6336,448,32,32,0,0
Block,6368,416,32,32,0,0
Block,6368,448,32,32,0,0
Block,6400,448,32,32,0,0
Block,6400,416,32,32,0,0
Block,6528,416,32,32,0,0
Block,6528,448,32,32,0,0
Block,6560,416,32,32,0,0
Block,6560,448,32,32,0,0
Block,6656,32,32,32,0,0
Block,6656,64,32,32,0,0
Block,6656,96,32,32,0,0
Block,6688,32,32,32,0,0
Block,6688,64,32,32,0,0
Block,6688,96,32,32,0,0
Block,6688,128,32,32,0,0
Block,6720,32,32,32,0,0
Block,6720,64,32,32,0,0
Block,6720,96,32,32,0,0
Block,6720,128,32,32,0,0
Block,6752,64,32,32,0,0
Block,6752,96,32,32,0,0
Block,6752,128,32,32,0,0
Block,6784,64,32,32,0,0
Block,6784,96,32,32,0,0
Block,6784,128,32,32,0,0
Block,6752,32,32,32,0,0
Block,6784,32,32,32,0,0
Block,6816,32,32,32,0,0
Block,6816,96,32,32,0,0
Block,6816,128,32,32,0,0
Block,6848,32,32,32,0,0
Block,6848,64,32,32,0,0
Block,6848,96,32,32,0,0
Block,6848,128,32,32,0,0
Block,6816,64,32,32,0,0
Block,6880,32,32,32,0,0
Block,6880,64,32,32,0,0
Block,6880,96,32,32,0,0
Block,6880,128,32,32,0,0
Block,6944,416,32,32,0,0
Block,6944,448,32,32,0,0
Block,6976,416,32,32,0,0
Block,6976,448,32,32,0,0
Block,7008,416,32,32,0,0
Block,7008,448,32,32,0,0
Block,7040,384,32,32,0,0
Block,7040,416,32,32,0,0
Block,7040,448,32,32,0,0
Block,7072,384,32,32,0,0
Block,7072,416,32,32,0,0
Block,7072,448,32,32,0,0
Block,7104,384,32,32,0,0
Block,7104,416,32,32,0,0
Block,7104,448,32,32,0,0
Block,6944,128,32,32,0,0
Block,6912,128,32,32,0,0
Block,6912,96,32,32,0,0
Block,6944,96,32,32,0,0
Block,6976,96,32,32,0,0
Block,6976,128,32,32,0,0
Block,7008,96,32,32,0,0
Block,7008,64,32,32,0,0
Block,6976,64,32,32,0,0
Block,6944,64,32,32,0,0
Block,6912,64,32,32,0,0
Block,6912,32,32,32,0,0
Block,6944,32,32,32,0,0
Block,6976,32,32,32,0,0
Block,7008,32,32,32,0,0
Block,7040,32,32,32,0,0
Block,7040,64,32,32,0,0
Block,6624,32,32,32,0,0
Block,6624,64,32,32,0,0
Block,7136,384,32,32,0,0
Block,7136,416,32,32,0,0
Block,7424,416,32,32,0,0
Block,7424,448,32,32,0,0
Block,7264,448,32,32,0,0
Block,7136,448,32,32,0,0
Block,7232,448,32,32,0,0
Block,7456,384,32,32,0,0
Block,7456,416,32,32,0,0
Block,7456,448,32,32,0,0
Block,7488,384,32,32,0,0
Block,7488,416,32,32,0,0
Block,7488,448,32,32,0,0
Block,7488,352,32,32,0,0
Block,7616,448,32,32,0,0
Block,7648,448,32,32,0,0
Block,7680,448,32,32,0,0
Block,7712,448,32,32,0,0
Block,7744,448,32,32,0,0
Block,7776,448,32,32,0,0
Block,7808,448,32,32,0,0
Block,7840,448,32,32,0,0
Block,7872,448,32,32,0,0
Block,7904,448,32,32,0,0
Block,7936,448,32,32,0,0
Block,7968,448,32,32,0,0
Block,8000,448,32,32,0,0
Block,8032,448,32,32,0,0
Block,8192,32,32,32,0,0
Block,8224,32,32,32,0,0
Block,8256,32,32,32,0,0
Block,8320,32,32,32,0,0
Block,8288,32,32,32,0,0
Block,8384,416,32,32,0,0
Block,8416,416,32,32,0,0
Block,8448,416,32,32,0,0
Block,8704,384,32,32,0,0
Block,8736,384,32,32,0,0
Block,8736,416,32,32,0,0
Block,8736,448,32,32,0,0
Block,8704,416,32,32,0,0
Block,8704,448,32,32,0,0
Block,8160,32,32,32,0,0
Block,8960,352,32,32,0,0
Block,8960,384,32,32,0,0
Block,8960,416,32,32,0,0
Block,8960,448,32,32,0,0
Block,3360,352,32,32,0,0
Block,3424,352,32,32,0,0
Block,3328,352,32,32,0,0
Block,3392,352,32,32,0,0
Block,4128,352,32,32,0,0
Block,4160,352,32,32,0,0
Block,4192,352,32,32,0,0
Block,4000,352,32,32,0,0
Block,4032,352,32,32,0,0
Block,4064,352,32,32,0,0
Block,4096,352,32,32,0,0
Block,5952,288,32,32,0,0
Block,5984,288,32,32,0,0
Block,6016,288,32,32,0,0
Block,6048,288,32,32,0,0
Block,13280,416,32,32,0,0
Block,13280,448,32,32,0,0
Block,13312,416,32,32,0,0
Block,13312,448,32,32,0,0
Block,13344,416,32,32,0,0
Block,13344,448,32,32,0,0
Block,13376,416,32,32,0,0
Block,13408,416,32,32,0,0
Block,13408,448,32,32,0,0
Block,13376,448,32,32,0,0
Block,13440,416,32,32,0,0
Block,13440,448,32,32,0,0
Block,13472,448,32,32,0,0
Block,13472,416,32,32,0,0
Block,13504,416,32,32,0,0
Block,13504,448,32,32,0,0
Block,13536,416,32,32,0,0
Block,13536,448,32,32,0,0
Block,13568,416,32,32,0,0
Block,13568,448,32,32,0,0
Block,13600,416,32,32,0,0
Block,13632,416,32,32,0,0
Block,13632,448,32,32,0,0
Block,13600,448,32,32,0,0
Block,13664,448,32,32,0,0
Block,13664,416,32,32,0,0
Block,13696,416,32,32,0,0
Block,13728,416,32,32,0,0
Block,13760,416,32,32,0,0
Block,13824,416,32,32,0,0
Block,13856,416,32,32,0,0
Block,13696,448,32,32,0,0
Block,13728,448,32,32,0,0
Block,13792,448,32,32,0,0
Block,13856,448,32,32,0,0
Block,13792,416,32,32,0,0
Block,13760,448,32,32,0,0
Block,13824,448,32,32,0,0
Block,1600,384,32,32,0,0
Block,1632,384,32,32,0,0
Block,1664,384,32,32,0,0
Block,1696,384,32,32,0,0
Block,1760,384,32,32,0,0
Block,1792,384,32,32,0,0
Block,1824,384,32,32,0,0
Block,1856,384,32,32,0,0
Block,1728,384,32,32,0,0
Block,1888,384,32,32,0,0
Block,1920,384,32,32,0,0
Slope0,2240,384,32,32,0,0
Slope0,2272,352,32,32,0,0
Slope0,2304,320,32,32,0,0
Slope0,2336,288,32,32,0,0
Slope0,2368,256,32,32,0,0
Block,2336,320,32,32,0,0
Block,2336,384,32,32,0,0
Block,2336,352,32,32,0,0
Block,2304,352,32,32,0,0
Block,2304,384,32,32,0,0
Block,2272,384,32,32,0,0
Block,2496,256,32,32,0,0
Block,2496,288,32,32,0,0
Block,2496,320,32,32,0,0
-Slope-0,2464,416,32,32,0,0
Block,2432,448,32,32,0,0
Slope-0,1952,384,32,32,0,0
Slope0,2816,416,32,32,0,0
Slope0,2784,448,32,32,0,0
Block,2816,448,32,32,0,0
Block,2880,384,32,32,0,0
Slope0,2848,384,32,32,0,0
Slope0,3296,352,32,32,0,0
Slope0,3424,192,32,32,0,0
Slope0,3456,160,32,32,0,0
Slope-0,3680,160,32,32,0,0
Slope-0,3712,192,32,32,0,0
Block,3424,224,32,32,0,0
Block,3456,192,32,32,0,0
Block,3488,192,32,32,0,0
Block,3488,160,32,32,0,0
Block,3520,160,32,32,0,0
Block,3552,160,32,32,0,0
Block,3584,160,32,32,0,0
Block,3648,160,32,32,0,0
Block,3616,160,32,32,0,0
Block,3680,192,32,32,0,0
Block,3616,192,32,32,0,0
Block,3552,192,32,32,0,0
Block,3520,192,32,32,0,0
Block,3648,192,32,32,0,0
Block,3584,192,32,32,0,0
Block,3456,224,32,32,0,0
Block,3680,224,32,32,0,0
-Slope-0,3488,224,32,32,0,0
Slope-0,3456,352,32,32,0,0
Slope-0,3648,384,32,32,0,0
Slope0,3936,384,32,32,0,0
Slope0,3968,352,32,32,0,0
-Slope-0,3712,224,32,32,0,0
-Slope0,3616,224,32,32,0,0
Block,3648,224,32,32,0,0
Slope-0,4224,352,32,32,0,0
Slope-0,4256,384,32,32,0,0
Block,4608,32,32,32,0,0
Block,4608,64,32,32,0,0
Block,4608,96,32,32,0,0
Block,4576,64,32,32,0,0
Block,4576,32,32,32,0,0
Block,4640,96,32,32,0,0
Block,4672,96,32,32,0,0
Block,4704,96,32,32,0,0
Block,4736,96,32,32,0,0
Block,4640,128,32,32,0,0
Block,4672,128,32,32,0,0
Block,4704,128,32,32,0,0
Block,4736,128,32,32,0,0
Block,4768,96,32,32,0,0
Block,4640,64,32,32,0,0
Block,4640,32,32,32,0,0
Block,4672,32,32,32,0,0
Block,4736,32,32,32,0,0
Block,4768,32,32,32,0,0
Block,4800,32,32,32,0,0
Block,4864,32,32,32,0,0
Block,4928,32,32,32,0,0
Block,4960,32,32,32,0,0
Block,4672,64,32,32,0,0
Block,4704,64,32,32,0,0
Block,4704,32,32,32,0,0
Block,4736,64,32,32,0,0
Block,4768,64,32,32,0,0
Block,4800,64,32,32,0,0
Block,4832,64,32,32,0,0
Block,4832,32,32,32,0,0
Block,4864,64,32,32,0,0
Block,4896,32,32,32,0,0
Block,4896,64,32,32,0,0
Block,4928,64,32,32,0,0
Block,4960,64,32,32,0,0
Block,4992,64,32,32,0,0
Block,5024,64,32,32,0,0
Block,5056,96,32,32,0,0
Block,5056,64,32,32,0,0
Block,5088,96,32,32,0,0
Block,5088,64,32,32,0,0
Block,4992,32,32,32,0,0
Block,5056,32,32,32,0,0
Block,5088,32,32,32,0,0
Block,5120,32,32,32,0,0
Block,5152,32,32,32,0,0
Block,5120,64,32,32,0,0
Block,5024,32,32,32,0,0
Block,5152,64,32,32,0,0
Block,5184,64,32,32,0,0
